anonID,importId,goal,goal_number,goal_type,optimal_moves,move_id,move,move_utility
kiLFeyCaaZ,20340,cover green all,4,cover,6,6,"(106, 71)",1
kiLFeyCaaZ,20340,cover green all,4,cover,6,7,"(104, 83)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,0,"(69, 86)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,1,"(87, 84)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,2,"(89, 68)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,3,"(107, 67)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,4,"(106, 66)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,5,"(64, 48)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,6,"(82, 49)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,7,"(101, 50)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,8,"(100, 30)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,9,"(81, 31)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,10,"(99, 32)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,11,"(98, 12)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,12,"(79, 13)",1
kiLFeyCaaZ,20340,fill nocolor C1,5,fill,14,13,"(97, 14)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,0,"(85, 88)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,1,"(103, 70)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,2,"(104, 71)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,3,"(102, 51)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,4,"(64, 52)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,5,"(82, 33)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,6,"(101, 53)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,7,"(81, 35)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,8,"(100, 34)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,9,"(99, 15)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,10,"(98, 16)",1
kiLFeyCaaZ,20340,fill nocolor C2,6,fill,12,11,"(79, 17)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,0,"(77, 78)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,1,"(73, 60)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,2,"(91, 80)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,3,"(72, 91)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,4,"(90, 61)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,5,"(85, 83)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,6,"(69, 65)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,7,"(89, 88)",1
kiLFeyCaaZ,20340,move blue B,7,move,9,8,"(107, 63)",1
kiLFeyCaaZ,20340,move green C,8,move,9,0,"(101, 84)",1
kiLFeyCaaZ,20340,move green C,8,move,9,1,"(81, 101)",1
kiLFeyCaaZ,20340,move green C,8,move,9,2,"(99, 86)",1
kiLFeyCaaZ,20340,move green C,8,move,9,3,"(79, 66)",1
kiLFeyCaaZ,20340,move green C,8,move,9,4,"(98, 67)",1
kiLFeyCaaZ,20340,move green C,8,move,9,5,"(76, 98)",1
kiLFeyCaaZ,20340,move green C,8,move,9,6,"(94, 88)",1
kiLFeyCaaZ,20340,move green C,8,move,9,7,"(75, 70)",1
kiLFeyCaaZ,20340,move green C,8,move,9,8,"(72, 68)",1
kiLFeyCaaZ,20340,uncover blue all,9,uncover,5,0,"(73, 92)",1
kiLFeyCaaZ,20340,uncover blue all,9,uncover,5,1,"(72, 57)",1
kiLFeyCaaZ,20340,uncover blue all,9,uncover,5,2,"(79, 80)",1
kiLFeyCaaZ,20340,uncover blue all,9,uncover,5,3,"(64, 83)",1
kiLFeyCaaZ,20340,uncover blue all,9,uncover,5,4,"(89, 88)",1
kiLFeyCaaZ,20340,uncover red all,10,uncover,6,0,"(75, 92)",1
kiLFeyCaaZ,20340,uncover red all,10,uncover,6,1,"(77, 74)",1
kiLFeyCaaZ,20340,uncover red all,10,uncover,6,2,"(64, 83)",1
kiLFeyCaaZ,20340,uncover red all,10,uncover,6,3,"(82, 63)",1
kiLFeyCaaZ,20340,uncover red all,10,uncover,6,4,"(69, 71)",1
kiLFeyCaaZ,20340,uncover red all,10,uncover,6,5,"(87, 53)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,0,"(54, 98)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,1,"(72, 42)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,2,"(90, 24)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,3,"(73, 100)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,4,"(91, 82)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,5,"(74, 79)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,6,"(92, 85)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,7,"(75, 67)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,8,"(93, 83)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,9,"(94, 66)",1
Tr66gVB2p6,37887,clear nocolor A,1,clear,11,10,"(95, 65)",1
Tr66gVB2p6,37887,clear nocolor B,2,clear,7,0,"(60, 76)",1
Tr66gVB2p6,37887,clear nocolor B,2,clear,7,1,"(78, 77)",1
Tr66gVB2p6,37887,clear nocolor B,2,clear,7,2,"(97, 59)",1
Tr66gVB2p6,37887,clear nocolor B,2,clear,7,3,"(81, 41)",1
Tr66gVB2p6,37887,clear nocolor B,2,clear,7,4,"(99, 55)",1
Tr66gVB2p6,37887,clear nocolor B,2,clear,7,5,"(96, 37)",1
Tr66gVB2p6,37887,clear nocolor B,2,clear,7,6,"(101, 85)",1
Tr66gVB2p6,37887,cover blue all,3,cover,6,0,"(73, 36)",1
Tr66gVB2p6,37887,cover blue all,3,cover,6,1,"(91, 56)",1
Tr66gVB2p6,37887,cover blue all,3,cover,6,2,"(101, 79)",1
Tr66gVB2p6,37887,cover blue all,3,cover,6,3,"(68, 63)",1
Tr66gVB2p6,37887,cover blue all,3,cover,6,4,"(84, 69)",0
Tr66gVB2p6,37887,cover blue all,3,cover,6,5,"(88, 71)",1
Tr66gVB2p6,37887,cover blue all,3,cover,6,6,"(103, 84)",1
Tr66gVB2p6,37887,cover red all,4,cover,5,0,"(95, 57)",1
Tr66gVB2p6,37887,cover red all,4,cover,5,1,"(97, 76)",1
Tr66gVB2p6,37887,cover red all,4,cover,5,2,"(81, 42)",1
Tr66gVB2p6,37887,cover red all,4,cover,5,3,"(101, 66)",1
Tr66gVB2p6,37887,cover red all,4,cover,5,4,"(99, 85)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,0,"(60, 76)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,1,"(84, 77)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,2,"(54, 57)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,3,"(74, 58)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,4,"(78, 59)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,5,"(101, 39)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,6,"(96, 40)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,7,"(73, 41)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,8,"(72, 21)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,9,"(90, 22)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,10,"(92, 23)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,11,"(97, 3)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,12,"(81, 4)",1
Tr66gVB2p6,37887,fill nocolor A2,5,fill,14,13,"(87, 5)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,0,"(60, 85)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,1,"(88, 67)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,2,"(101, 66)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,3,"(81, 48)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,4,"(87, 49)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,5,"(89, 50)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,6,"(75, 30)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,7,"(94, 31)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,8,"(106, 32)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,9,"(99, 12)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,10,"(105, 13)",1
Tr66gVB2p6,37887,fill nocolor C1,6,fill,12,11,"(95, 14)",1
Tr66gVB2p6,37887,move red A1,7,move,9,0,"(97, 55)",0
Tr66gVB2p6,37887,move red A1,7,move,9,1,"(81, 56)",0
Tr66gVB2p6,37887,move red A1,7,move,9,2,"(95, 36)",0
Tr66gVB2p6,37887,move red A1,7,move,9,3,"(99, 37)",0
Tr66gVB2p6,37887,move red A1,7,move,9,4,"(101, 38)",0
Tr66gVB2p6,37887,move red A1,7,move,9,5,"(75, 18)",1
Tr66gVB2p6,37887,move red A1,7,move,9,6,"(60, 19)",1
Tr66gVB2p6,37887,move red A1,7,move,9,7,"(94, 20)",1
Tr66gVB2p6,37887,move red A1,7,move,9,8,"(78, 0)",0
Tr66gVB2p6,37887,move red A1,7,move,9,9,"(87, 1)",0
Tr66gVB2p6,37887,move red A1,7,move,9,10,"(89, 2)",0
Tr66gVB2p6,37887,move red A1,7,move,9,11,"(2, 75)",0
Tr66gVB2p6,37887,move red A1,7,move,9,12,"(1, 94)",0
Tr66gVB2p6,37887,move red A1,7,move,9,13,"(0, 95)",0
Tr66gVB2p6,37887,move red A1,7,move,9,14,"(20, 57)",-1
Tr66gVB2p6,37887,move red A1,7,move,9,15,"(19, 76)",-1
Tr66gVB2p6,37887,move red A1,7,move,9,16,"(18, 77)",-1
Tr66gVB2p6,37887,move red A1,7,move,9,17,"(36, 97)",0
Tr66gVB2p6,37887,move red A1,7,move,9,18,"(37, 98)",0
Tr66gVB2p6,37887,move red A1,7,move,9,19,"(38, 78)",0
Tr66gVB2p6,37887,move red A1,7,move,9,20,"(54, 79)",0
Tr66gVB2p6,37887,move red A1,7,move,9,21,"(55, 80)",0
Tr66gVB2p6,37887,move red A1,7,move,9,22,"(56, 60)",0
Tr66gVB2p6,37887,move red A1,7,move,9,23,"(57, 54)",1
Tr66gVB2p6,37887,move red A1,7,move,9,24,"(76, 55)",1
Tr66gVB2p6,37887,move red A1,7,move,9,25,"(77, 56)",1
Tr66gVB2p6,37887,move red A1,7,move,9,26,"(84, 36)",1
Tr66gVB2p6,37887,move red A1,7,move,9,27,"(68, 101)",1
Tr66gVB2p6,37887,move red A1,7,move,9,28,"(86, 37)",1
Tr66gVB2p6,37887,move red A1,7,move,9,29,"(103, 38)",1
Tr66gVB2p6,37887,move red A1,7,move,9,30,"(88, 87)",1
Tr66gVB2p6,37887,move red A1,7,move,9,31,"(106, 18)",1
Tr66gVB2p6,37887,move red C,8,move,8,0,"(68, 83)",0
Tr66gVB2p6,37887,move red C,8,move,8,1,"(60, 85)",1
Tr66gVB2p6,37887,move red C,8,move,8,2,"(75, 66)",1
Tr66gVB2p6,37887,move red C,8,move,8,3,"(54, 75)",1
Tr66gVB2p6,37887,move red C,8,move,8,4,"(72, 67)",1
Tr66gVB2p6,37887,move red C,8,move,8,5,"(90, 68)",1
Tr66gVB2p6,37887,move red C,8,move,8,6,"(75, 77)",0
Tr66gVB2p6,37887,move red C,8,move,8,7,"(74, 90)",1
Tr66gVB2p6,37887,move red C,8,move,8,8,"(92, 48)",1
Tr66gVB2p6,37887,move red C,8,move,8,9,"(94, 49)",1
Tr66gVB2p6,37887,uncover blue all,9,uncover,5,0,"(60, 76)",1
Tr66gVB2p6,37887,uncover blue all,9,uncover,5,1,"(84, 100)",1
Tr66gVB2p6,37887,uncover blue all,9,uncover,5,2,"(68, 98)",1
Tr66gVB2p6,37887,uncover blue all,9,uncover,5,3,"(86, 82)",1
Tr66gVB2p6,37887,uncover blue all,9,uncover,5,4,"(89, 85)",1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,0,"(74, 57)",0
Tr66gVB2p6,37887,uncover red all,10,uncover,5,1,"(97, 42)",-1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,2,"(101, 66)",-1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,3,"(54, 55)",1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,4,"(57, 77)",1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,5,"(42, 97)",1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,6,"(66, 101)",1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,7,"(68, 100)",1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,8,"(88, 98)",1
Tr66gVB2p6,37887,uncover red all,10,uncover,5,9,"(72, 79)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,0,"(58, 43)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,1,"(95, 78)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,2,"(76, 60)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,3,"(75, 42)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,4,"(94, 25)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,5,"(93, 24)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,6,"(92, 80)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,7,"(91, 62)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,8,"(54, 44)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,9,"(72, 26)",1
DRh656bjru,79463,clear nocolor A,1,clear,11,10,"(90, 81)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,0,"(96, 57)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,1,"(61, 66)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,2,"(82, 48)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,3,"(83, 30)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,4,"(100, 12)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,5,"(101, 85)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,6,"(99, 67)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,7,"(98, 49)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,8,"(79, 70)",1
DRh656bjru,79463,clear nocolor B,2,clear,10,9,"(97, 31)",1
DRh656bjru,79463,cover green all,3,cover,6,0,"(91, 36)",1
DRh656bjru,79463,cover green all,3,cover,6,1,"(61, 78)",1
DRh656bjru,79463,cover green all,3,cover,6,2,"(79, 80)",1
DRh656bjru,79463,cover green all,3,cover,6,3,"(82, 81)",1
DRh656bjru,79463,cover green all,3,cover,6,4,"(100, 65)",1
DRh656bjru,79463,cover green all,3,cover,6,5,"(87, 70)",1
DRh656bjru,79463,cover red all,4,cover,7,0,"(58, 77)",1
DRh656bjru,79463,cover red all,4,cover,7,1,"(91, 74)",1
DRh656bjru,79463,cover red all,4,cover,7,2,"(54, 56)",1
DRh656bjru,79463,cover red all,4,cover,7,3,"(75, 59)",1
DRh656bjru,79463,cover red all,4,cover,7,4,"(96, 43)",1
DRh656bjru,79463,cover red all,4,cover,7,5,"(99, 64)",1
DRh656bjru,79463,cover red all,4,cover,7,6,"(84, 85)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,0,"(99, 80)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,1,"(82, 62)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,2,"(100, 78)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,3,"(58, 60)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,4,"(76, 42)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,5,"(75, 43)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,6,"(93, 44)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,7,"(94, 24)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,8,"(95, 25)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,9,"(92, 26)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,10,"(91, 6)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,11,"(54, 7)",1
DRh656bjru,79463,fill nocolor B1,5,fill,13,12,"(72, 8)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,0,"(104, 66)",0
DRh656bjru,79463,fill nocolor C1,6,fill,14,1,"(103, 48)",0
DRh656bjru,79463,fill nocolor C1,6,fill,14,2,"(82, 30)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,3,"(100, 12)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,4,"(99, 103)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,5,"(87, 85)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,6,"(105, 104)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,7,"(88, 86)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,8,"(106, 67)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,9,"(107, 68)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,10,"(61, 50)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,11,"(79, 49)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,12,"(97, 31)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,13,"(98, 32)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,14,"(75, 13)",1
DRh656bjru,79463,fill nocolor C1,6,fill,14,15,"(96, 14)",1
DRh656bjru,79463,move blue A2,7,move,8,0,"(58, 74)",0
DRh656bjru,79463,move blue A2,7,move,8,1,"(75, 58)",0
DRh656bjru,79463,move blue A2,7,move,8,2,"(93, 40)",0
DRh656bjru,79463,move blue A2,7,move,8,3,"(61, 78)",1
DRh656bjru,79463,move blue A2,7,move,8,4,"(79, 80)",1
DRh656bjru,79463,move blue A2,7,move,8,5,"(97, 22)",1
DRh656bjru,79463,move blue A2,7,move,8,6,"(84, 4)",1
DRh656bjru,79463,move blue A2,7,move,8,7,"(95, 60)",0
DRh656bjru,79463,move blue A2,7,move,8,8,"(102, 95)",1
DRh656bjru,79463,move blue A2,7,move,8,9,"(104, 93)",1
DRh656bjru,79463,move blue A2,7,move,8,10,"(87, 75)",1
DRh656bjru,79463,move blue A2,7,move,8,11,"(107, 77)",1
DRh656bjru,79463,move red C,8,move,8,0,"(82, 85)",1
DRh656bjru,79463,move red C,8,move,8,1,"(100, 67)",1
DRh656bjru,79463,move red C,8,move,8,2,"(61, 49)",1
DRh656bjru,79463,move red C,8,move,8,3,"(79, 31)",1
DRh656bjru,79463,move red C,8,move,8,4,"(95, 13)",1
DRh656bjru,79463,move red C,8,move,8,5,"(58, 66)",1
DRh656bjru,79463,move red C,8,move,8,6,"(92, 48)",1
DRh656bjru,79463,move red C,8,move,8,7,"(91, 30)",1
DRh656bjru,79463,uncover blue all,9,uncover,6,0,"(58, 77)",1
DRh656bjru,79463,uncover blue all,9,uncover,6,1,"(61, 80)",1
DRh656bjru,79463,uncover blue all,9,uncover,6,2,"(79, 78)",1
DRh656bjru,79463,uncover blue all,9,uncover,6,3,"(84, 60)",1
DRh656bjru,79463,uncover blue all,9,uncover,6,4,"(76, 59)",1
DRh656bjru,79463,uncover blue all,9,uncover,6,5,"(75, 74)",1
DRh656bjru,79463,uncover red all,10,uncover,3,0,"(61, 78)",1
DRh656bjru,79463,uncover red all,10,uncover,3,1,"(82, 81)",1
DRh656bjru,79463,uncover red all,10,uncover,3,2,"(103, 66)",0
DRh656bjru,79463,uncover red all,10,uncover,3,3,"(79, 80)",0
DRh656bjru,79463,uncover red all,10,uncover,3,4,"(100, 65)",0
DRh656bjru,79463,uncover red all,10,uncover,3,5,"(95, 36)",0
DRh656bjru,79463,uncover red all,10,uncover,3,6,"(91, 86)",0
DRh656bjru,79463,uncover red all,10,uncover,3,7,"(78, 70)",0
DRh656bjru,79463,uncover red all,10,uncover,3,8,"(87, 100)",1
C9cAHxwuFr,79869,clear nocolor C1,1,clear,5,0,"(85, 89)",1
C9cAHxwuFr,79869,clear nocolor C1,1,clear,5,1,"(86, 88)",1
C9cAHxwuFr,79869,clear nocolor C1,1,clear,5,2,"(102, 70)",1
C9cAHxwuFr,79869,clear nocolor C1,1,clear,5,3,"(103, 69)",1
C9cAHxwuFr,79869,clear nocolor C1,1,clear,5,4,"(104, 71)",1
C9cAHxwuFr,79869,clear nocolor C2,2,clear,4,0,"(107, 84)",1
C9cAHxwuFr,79869,clear nocolor C2,2,clear,4,1,"(106, 67)",1
C9cAHxwuFr,79869,clear nocolor C2,2,clear,4,2,"(87, 68)",1
C9cAHxwuFr,79869,clear nocolor C2,2,clear,4,3,"(105, 49)",1
C9cAHxwuFr,79869,cover blue all,3,cover,4,0,"(79, 44)",1
C9cAHxwuFr,79869,cover blue all,3,cover,4,1,"(63, 47)",1
C9cAHxwuFr,79869,cover blue all,3,cover,4,2,"(73, 88)",1
C9cAHxwuFr,79869,cover blue all,3,cover,4,3,"(87, 89)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,0,"(73, 72)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,1,"(91, 74)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,2,"(62, 57)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,3,"(65, 45)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,4,"(83, 64)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,5,"(101, 84)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,6,"(87, 67)",1
C9cAHxwuFr,79869,cover red all,4,cover,8,7,"(105, 68)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,0,"(62, 45)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,1,"(80, 64)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,2,"(79, 46)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,3,"(97, 47)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,4,"(98, 27)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,5,"(77, 28)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,6,"(85, 29)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,7,"(86, 11)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,8,"(104, 10)",1
C9cAHxwuFr,79869,fill nocolor B2,5,fill,10,9,"(103, 9)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,0,"(85, 88)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,1,"(86, 89)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,2,"(102, 69)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,3,"(103, 70)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,4,"(104, 71)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,5,"(65, 51)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,6,"(63, 52)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,7,"(81, 53)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,8,"(82, 33)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,9,"(83, 34)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,10,"(99, 35)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,11,"(100, 15)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,12,"(101, 16)",1
C9cAHxwuFr,79869,fill nocolor C2,6,fill,14,13,"(62, 17)",1
C9cAHxwuFr,79869,move green C,7,move,10,0,"(77, 88)",1
C9cAHxwuFr,79869,move green C,7,move,10,1,"(79, 89)",1
C9cAHxwuFr,79869,move green C,7,move,10,2,"(97, 71)",1
C9cAHxwuFr,79869,move green C,7,move,10,3,"(63, 64)",1
C9cAHxwuFr,79869,move green C,7,move,10,4,"(81, 67)",1
C9cAHxwuFr,79869,move green C,7,move,10,5,"(65, 46)",1
C9cAHxwuFr,79869,move green C,7,move,10,6,"(83, 68)",1
C9cAHxwuFr,79869,move green C,7,move,10,7,"(101, 69)",1
C9cAHxwuFr,79869,move green C,7,move,10,8,"(73, 70)",1
C9cAHxwuFr,79869,move green C,7,move,10,9,"(91, 51)",1
C9cAHxwuFr,79869,move red A1,8,move,11,0,"(75, 74)",1
C9cAHxwuFr,79869,move red A1,8,move,11,1,"(77, 94)",1
C9cAHxwuFr,79869,move red A1,8,move,11,2,"(95, 56)",1
C9cAHxwuFr,79869,move red A1,8,move,11,3,"(62, 61)",1
C9cAHxwuFr,79869,move red A1,8,move,11,4,"(80, 43)",1
C9cAHxwuFr,79869,move red A1,8,move,11,5,"(98, 72)",1
C9cAHxwuFr,79869,move red A1,8,move,11,6,"(63, 54)",1
C9cAHxwuFr,79869,move red A1,8,move,11,7,"(82, 55)",1
C9cAHxwuFr,79869,move red A1,8,move,11,8,"(102, 37)",1
C9cAHxwuFr,79869,move red A1,8,move,11,9,"(85, 19)",1
C9cAHxwuFr,79869,move red A1,8,move,11,10,"(86, 38)",1
C9cAHxwuFr,79869,uncover blue all,9,uncover,7,0,"(75, 94)",1
C9cAHxwuFr,79869,uncover blue all,9,uncover,7,1,"(62, 61)",1
C9cAHxwuFr,79869,uncover blue all,9,uncover,7,2,"(82, 96)",1
C9cAHxwuFr,79869,uncover blue all,9,uncover,7,3,"(63, 78)",1
C9cAHxwuFr,79869,uncover blue all,9,uncover,7,4,"(81, 60)",1
C9cAHxwuFr,79869,uncover blue all,9,uncover,7,5,"(85, 84)",1
C9cAHxwuFr,79869,uncover blue all,9,uncover,7,6,"(86, 66)",1
C9cAHxwuFr,79869,uncover green all,10,uncover,6,0,"(73, 94)",1
C9cAHxwuFr,79869,uncover green all,10,uncover,6,1,"(79, 96)",1
C9cAHxwuFr,79869,uncover green all,10,uncover,6,2,"(63, 64)",1
C9cAHxwuFr,79869,uncover green all,10,uncover,6,3,"(65, 44)",1
C9cAHxwuFr,79869,uncover green all,10,uncover,6,4,"(87, 68)",1
C9cAHxwuFr,79869,uncover green all,10,uncover,6,5,"(83, 84)",1
OBYr3b32Qr,49589,clear nocolor B1,1,clear,6,0,"(80, 63)",1
OBYr3b32Qr,49589,clear nocolor B1,1,clear,6,1,"(98, 45)",1
OBYr3b32Qr,49589,clear nocolor B1,1,clear,6,2,"(79, 27)",1
OBYr3b32Qr,49589,clear nocolor B1,1,clear,6,3,"(97, 9)",1
OBYr3b32Qr,49589,clear nocolor B1,1,clear,6,4,"(78, 64)",1
OBYr3b32Qr,49589,clear nocolor B1,1,clear,6,5,"(96, 46)",1
OBYr3b32Qr,49589,clear nocolor B2,2,clear,6,0,"(81, 60)",1
OBYr3b32Qr,49589,clear nocolor B2,2,clear,6,1,"(99, 42)",1
OBYr3b32Qr,49589,clear nocolor B2,2,clear,6,2,"(83, 24)",1
