"ID","goal_type","model","parameter1","parameter2","NLL"
"37196","clear","literal",41.36970005766,NA,50.9316337879874
"37196","clear","pragmatic",0.977579535184086,0.84411786741503,78.0760420369364
"37196","cover","sal_prag",1.20491853708052,0.898154229744396,54.213255301391
"37196","cover","literal",41.36970005766,NA,43.0305341611476
"37196","cover","pragmatic",0.970260464316698,0.785045904547174,67.2546361570578
"37196","fill","sal_prag",0.57914240294993,0.851587713066078,101.968524162925
"37196","fill","literal",41.36970005766,NA,106.730849638416
"37196","fill","pragmatic",0.548845593607534,0.721299473376597,104.784863132689
"37196","move","sal_prag",0.766431826533584,0.628806865479661,78.391547210277
"37196","move","literal",41.36970005766,NA,159.560133825087
"37196","move","pragmatic",1.41319083368793,22.6116068298313,79.2251623604445
"37196","uncover","sal_prag",-0.125142684685987,0.418219202231891,60.1553812827302
"37196","uncover","literal",41.36970005766,NA,36.2533056102228
"37196","uncover","pragmatic",1.60369334161601,14.9508994177291,58.449253571175
"37887","clear","sal_prag",0.902418496762646,0.741331128857201,67.6765113863589
"37887","clear","literal",49.5577717352421,NA,44.6134680753932
"37887","clear","pragmatic",0.966601066610907,0.523922617581513,71.516728485746
"37887","cover","sal_prag",0.98490136602951,1.04593649772714,53.9827399317222
"37887","cover","literal",49.5577717352421,NA,35.1929139046991
"37887","cover","pragmatic",1.0485772715033,1.02158794672129,60.2609826439692
"37887","fill","sal_prag",0.937870906428239,1.35391046133238,76.8986779905215
"37887","fill","literal",49.5577717352421,NA,45.1590526059361
"37887","fill","pragmatic",0.100215531251504,0.323854777379553,80.2408811693519
"37887","move","sal_prag",0.945191065523427,1.13077402377175,75.9284573519117
"37887","move","literal",49.5577717352421,NA,95.722245860243
"37887","move","pragmatic",0.737283220366274,0.422796165253282,81.2404116169247
"37887","uncover","sal_prag",0.842392160197642,0.914167525410045,80.0919128836757
"37887","uncover","literal",49.5577717352421,NA,49.0593588430987
"37887","uncover","pragmatic",0.138754511704319,0.617968414512804,88.7098345240856
"39232","clear","sal_prag",-2.04767161810709,-0.384152648294272,40.8292099527128
"39232","clear","literal",37.2929704467475,NA,26.2116443323826
"39232","clear","pragmatic",0.885058131751781,0.126658292272973,44.2207872553549
"39232","cover","sal_prag",1.01664010523887,1.11912040394863,55.9657188691321
"39232","cover","literal",37.2929704467475,NA,37.9154863337205
"39232","cover","pragmatic",0.256122934498367,0.886558589106527,66.1672830819179
"39232","fill","sal_prag",1.23803919975638,1.07654087923524,88.0666474918693
"39232","fill","literal",37.2929704467475,NA,207.369944798564
"39232","fill","pragmatic",0.828403811400842,0.185428938365045,99.6865028459785
"39232","move","sal_prag",1.10891360100567,0.943085543685651,94.4251789052364
"39232","move","literal",37.2929704467475,NA,60.2053264395469
"39232","move","pragmatic",0.201175718931392,0.276968957273594,106.427749011642
"39232","uncover","sal_prag",1.72325263017447,1.99697466344471,45.4956049563193
"39232","uncover","literal",37.2929704467475,NA,30.0449547636358
"39232","uncover","pragmatic",0.420136267307626,0.290056907995976,56.1159688438353
"39277","clear","sal_prag",-0.14842913923944,0.347983750906494,63.9748733734388
"39277","clear","literal",42.9175286555037,NA,43.2176312406934
"39277","clear","pragmatic",0.846406084505011,0.886841522438378,67.0580360387667
"39277","cover","sal_prag",0.779395384426007,1.17495052040239,60.6330616479048
"39277","cover","literal",42.9175286555037,NA,79.5442355672173
"39277","cover","pragmatic",0.439145758995952,0.951333039312013,62.0442822322116
"39277","fill","sal_prag",0.556525957781247,0.846626149374664,80.0098188517567
"39277","fill","literal",42.9175286555037,NA,50.8970128572004
"39277","fill","pragmatic",0.65452864350447,0.0877086482742122,82.3203564628097
"39277","move","sal_prag",1.30277784846864,0.656464313850887,60.9579462657862
"39277","move","literal",42.9175286555037,NA,42.5267272312317
"39277","move","pragmatic",0.794695055266423,0.967359409996221,72.5805456633612
"39277","uncover","sal_prag",-0.331091984644232,4.54910344789477,87.1332639432236
"39277","uncover","literal",42.9175286555037,NA,228.158903285213
"39277","uncover","pragmatic",0.977969063928011,0.790185003368215,89.6169371959845
"40168","clear","sal_prag",-1.45904587021741,-0.388809236799337,56.8071888785272
"40168","clear","literal",41.2728198018647,NA,36.597558034163
"40168","clear","pragmatic",0.533543893068033,0.647618332733255,61.0865511738896
"40168","cover","sal_prag",0.727310632666062,0.74982011844252,87.9745930184982
"40168","cover","literal",41.2728198018647,NA,265.362641339547
"40168","cover","pragmatic",0.878424571152353,0.872502442897729,90.0717054135212
"40168","fill","sal_prag",1.07389041864477,0.918566856987931,131.904350849665
"40168","fill","literal",41.2728198018647,NA,576.201564248851
"40168","fill","pragmatic",0.445659444895794,0.358359803667968,134.702103405265
"40168","move","sal_prag",1.57901616795384,1.16559926681401,51.6352785010126
"40168","move","literal",41.2728198018647,NA,31.5910978256976
"40168","move","pragmatic",0.921381786598436,0.342263019501853,55.7312056399197
"40168","uncover","sal_prag",0.773566658972269,0.721237401986878,87.2442368044358
"40168","uncover","literal",41.2728198018647,NA,299.566538688537
"40168","uncover","pragmatic",1.04751176777295,0.267718845466473,90.1770224991885
"42292","clear","sal_prag",0.319130076105394,-0.60685317597034,41.4785079053501
"42292","clear","literal",44.8910733299368,NA,38.130034905461
"42292","clear","pragmatic",0.217488271985632,0.621359426746146,56.2539675416648
"42292","cover","sal_prag",1.8709279926471,5.02756032184334,73.6300198572664
"42292","cover","literal",44.8910733299368,NA,181.550220773273
"42292","cover","pragmatic",0.441049715784516,0.6925962379247,73.5418179318703
"42292","fill","sal_prag",9.41547159058769,0.751169676883874,86.6542837286455
"42292","fill","literal",44.8910733299368,NA,53.4117993666805
"42292","fill","pragmatic",0.178327101234485,1.02351232003396,86.5800739490598
"42292","move","sal_prag",-0.37559502775314,1.06519897050485,87.4845502485904
"42292","move","literal",44.8910733299368,NA,141.367615584419
"42292","move","pragmatic",0.810164599851356,0.230799323895413,88.4557189640929
"42292","uncover","sal_prag",-0.0128369365461155,0.188179961896195,51.1236861359966
"42292","uncover","literal",44.8910733299368,NA,25.0710815358144
"42292","uncover","pragmatic",0.817266683747023,0.777575686737345,50.8498257217809
"43467","clear","sal_prag",-1.90821641983519,-0.405869622051088,22.3696153282746
"43467","clear","literal",46.0772669463073,NA,18.2223822326353
"43467","clear","pragmatic",0.471210300967346,0.0613011104231451,28.4393683254425
"43467","cover","sal_prag",1.78160813914773,2.04816689469242,40.0517143371896
"43467","cover","literal",46.0772669463073,NA,28.7688890495706
"43467","cover","pragmatic",0.740989218439134,0.662860995956805,45.3825789813242
"43467","fill","sal_prag",0.288723054542037,0.575419213913922,70.8903085143786
"43467","fill","literal",46.0772669463073,NA,45.8956651130297
"43467","fill","pragmatic",1.0084236670316,0.191121326887428,72.4464637078673
"43467","move","sal_prag",1.47247747590758,1.08297625273733,41.6362491791508
"43467","move","literal",46.0772669463073,NA,25.2657349167158
"43467","move","pragmatic",0.64919822892508,0.556024028252366,45.314751472257
"43467","uncover","sal_prag",253.749525471982,388.038247743834,45.5565809522828
"43467","uncover","literal",46.0772669463073,NA,28.3159309140595
"43467","uncover","pragmatic",0.164507191441106,0.696026835651921,51.2521070118316
"43580","clear","sal_prag",1.57239546306363,1.32492481805489,41.8881774251791
"43580","clear","literal",50.9491873008752,NA,28.6965509821706
"43580","clear","pragmatic",0.80175017786286,0.582353316258931,44.5593865437737
"43580","cover","sal_prag",0.620568180157567,0.583665552311583,37.4190578698286
"43580","cover","literal",50.9491873008752,NA,75.5318456682451
"43580","cover","pragmatic",1.03802615898822,0.290756105526954,38.6869190892154
"43580","fill","sal_prag",0.543428390813776,0.705875371294528,75.1055072915022
"43580","fill","literal",50.9491873008752,NA,47.1274356108435
"43580","fill","pragmatic",0.428432387836428,0.623520839117867,77.0932464899024
"43580","move","sal_prag",1.48472325694806,1.41885827642222,58.4787354206064
"43580","move","literal",50.9491873008752,NA,31.1242297712628
"43580","move","pragmatic",0.13975536505897,0.108355573356449,61.4418121318898
"43580","uncover","sal_prag",1.34991165029943,1.82850058388806,62.5609877405846
"43580","uncover","literal",50.9491873008752,NA,35.8884338990799
"43580","uncover","pragmatic",1.02700923484407,0.0211487297120741,67.8692354489864
"47326","clear","sal_prag",-2.05112315693152,-0.395803246065695,23.169459534352
"47326","clear","literal",52.4822193259165,NA,16.8360878715154
"47326","clear","pragmatic",0.588185682911755,0.735946347836834,28.0221757323598
"47326","cover","sal_prag",-0.00624782256189886,0.319304110035815,50.728188099516
"47326","cover","literal",52.4822193259165,NA,243.616136634591
"47326","cover","pragmatic",0.217267594804166,0.690558301522159,51.2660635399535
"47326","fill","sal_prag",1.03846106607992,0.882219768185999,74.2508395185532
"47326","fill","literal",52.4822193259165,NA,51.335992540497
"47326","fill","pragmatic",0.856528328471959,0.0709525523844086,83.4629919596306
"47326","move","sal_prag",1.63304519681319,1.44355490446103,65.100110649065
"47326","move","literal",52.4822193259165,NA,143.869178407169
"47326","move","pragmatic",0.626555345569013,0.468383725959657,72.9729813730319
"47326","uncover","sal_prag",1.14107712392192,1.07290014415869,38.352062988152
"47326","uncover","literal",52.4822193259165,NA,230.891325066835
"47326","uncover","pragmatic",0.56599668820599,0.0144630473851382,39.8351920831021
"49030","clear","sal_prag",-1.35614132639529,4.03381015533694e-08,22.6922975826245
"49030","clear","literal",45.7085690824269,NA,16.718304835859
"49030","clear","pragmatic",2.87833812899931,9.59634632565773,21.6850029274332
"49030","cover","sal_prag",0.969227968934925,0.96428946505381,64.8995678555356
"49030","cover","literal",45.7085690824269,NA,87.6249861909357
"49030","cover","pragmatic",0.441792893747528,0.345830694978639,70.5961791898772
"49030","fill","sal_prag",0.919518394378257,0.944027580037441,67.3179603403846
"49030","fill","literal",45.7085690824269,NA,42.2700535318519
"49030","fill","pragmatic",0.277629365173016,0.690353153976326,70.3710817326869
"49030","move","sal_prag",-0.103772338894823,0.630227658277937,157.47560028723
"49030","move","literal",45.7085690824269,NA,444.125319472254
"49030","move","pragmatic",0.701207778451302,0.627264550539347,160.607884427912
"49030","uncover","sal_prag",1.39393232117753,1.24566107721943,46.7144990401586
"49030","uncover","literal",45.7085690824269,NA,31.7295508157202
"49030","uncover","pragmatic",0.265133985146436,1.02245535452463,55.4520530123743
"49589","clear","sal_prag",-0.239357511361613,0.869528606522947,40.5300669013427
"49589","clear","literal",41.6792382686349,NA,28.9492225213863
"49589","clear","pragmatic",0.678319301916108,0.797871848523896,45.0384418206233
"49589","cover","sal_prag",1.2473123671828,1.44679446951017,56.0027540284651
"49589","cover","literal",41.6792382686349,NA,83.522933036483
"49589","cover","pragmatic",0.553355573291827,0.0754122298674829,61.6997760994794
"49589","fill","sal_prag",0.832740450982134,0.767191119242231,87.8659233590176
"49589","fill","literal",41.6792382686349,NA,56.8907475528429
"49589","fill","pragmatic",0.607081034031099,0.487280218353501,92.7271929873349
"49589","move","sal_prag",1.18882397486022,1.41059091694576,78.5423813052515
"49589","move","literal",41.6792382686349,NA,53.5681343292163
"49589","move","pragmatic",0.533376705567215,0.408549917743585,83.6049346041486
"49589","uncover","sal_prag",1.27661272712987,1.90302016678703,69.5098391939353
"49589","uncover","literal",41.6792382686349,NA,123.876356379676
"49589","uncover","pragmatic",0.356889867939546,0.202784255769382,73.7533920222421
"50151","clear","sal_prag",-1.67249975763459,-0.431441102296462,56.6101644654129
"50151","clear","literal",36.0465770240499,NA,41.1926778842976
"50151","clear","pragmatic",0.517194508565677,0.178165571687032,61.3797197251952
"50151","cover","sal_prag",0.548996312466493,0.826625558805881,86.3453313521534
"50151","cover","literal",36.0465770240499,NA,162.075703042604
"50151","cover","pragmatic",0.934531029887811,0.167459813411596,89.0708322448496
"50151","fill","sal_prag",1.47721053876102,0.792210615569736,52.9372213232014
"50151","fill","literal",36.0465770240499,NA,40.9689169790723
"50151","fill","pragmatic",0.168608025562871,0.122815539060263,71.1579011440502
"50151","move","sal_prag",1.53043471786303,1.49337165018671,89.5464900130888
"50151","move","literal",36.0465770240499,NA,129.086977814064
"50151","move","pragmatic",0.483734040244173,0.354326731875388,93.7702077561374
"50151","uncover","sal_prag",2.26432082503241,3.08645255618188,50.3889249685387
"50151","uncover","literal",36.0465770240499,NA,34.5240431111528
"50151","uncover","pragmatic",0.679333514357838,0.719031979551456,62.2487924440087
"50905","clear","sal_prag",-0.191365184454136,0.243106342057768,36.106506916378
"50905","clear","literal",45.7284115389209,NA,26.7224699561486
"50905","clear","pragmatic",1.0493302185165,83.219024506905,29.8725916576263
"50905","cover","sal_prag",1.47052402826863,1.42691049349224,46.1488422366178
"50905","cover","literal",45.7284115389209,NA,32.3632423706051
"50905","cover","pragmatic",0.771240936793009,0.0978733901534372,51.0078894937225
"50905","fill","sal_prag",0.632114440893859,0.866393527275237,76.8612612733078
"50905","fill","literal",45.7284115389209,NA,50.0897742054055
"50905","fill","pragmatic",0.821181237782433,0.4381862409325,78.7213286084858
"50905","move","sal_prag",1.64709044689174,1.42921121207,49.6788333026848
"50905","move","literal",45.7284115389209,NA,76.7395634517666
"50905","move","pragmatic",0.166587291594005,0.141212128532624,56.4781143566801
"50905","uncover","sal_prag",0.894966621444852,1.14599594297134,57.4470015198931
"50905","uncover","literal",45.7284115389209,NA,31.9799653281763
"50905","uncover","pragmatic",0.514618774379767,0.808600777495159,62.796068445503
"50933","clear","sal_prag",-1.07268722623067,4.55698776487264,25.6291936899651
"50933","clear","literal",38.7124521583321,NA,17.1237699439672
"50933","clear","pragmatic",0.518645197567217,0.216029113275091,28.2606175933897
"50933","cover","sal_prag",-0.0280875562421753,0.386744185439981,246.851906491416
"50933","cover","literal",38.7124521583321,NA,1453.75593054398
"50933","cover","pragmatic",0.319755277357841,0.955589362505883,247.248768652961
"50933","fill","sal_prag",0.730678515600041,1.00026521156748,178.983722017191
"50933","fill","literal",38.7124521583321,NA,735.049450149365
"50933","fill","pragmatic",0.418238809450766,0.483363211576518,182.142521627162
"50933","move","sal_prag",2.43577946137605,2.02882100977694,77.7652218359163
"50933","move","literal",38.7124521583321,NA,250.179108132442
"50933","move","pragmatic",0.499666460894696,0.560272935650427,99.7189505503196
"50933","uncover","sal_prag",1.83597065961197,2.29239850369442,121.016195495711
"50933","uncover","literal",38.7124521583321,NA,808.587083297512
"50933","uncover","pragmatic",0.174762252791837,0.504902477305756,123.41637596849
"51310","clear","sal_prag",0.826294719030399,0.773441574402554,59.47292278753
"51310","clear","literal",43.1539565754422,NA,43.2537702873092
"51310","clear","pragmatic",0.831918917415624,0.780381120235585,60.8619995374131
"51310","cover","sal_prag",1.21622509956411,0.992357750628105,37.7992867039509
"51310","cover","literal",43.1539565754422,NA,70.528760759835
"51310","cover","pragmatic",0.286342582828106,0.609772856040425,50.2859028610789
"51310","fill","sal_prag",0.614425482107733,1.18856971901717,84.0724867441637
"51310","fill","literal",43.1539565754422,NA,52.9445548876568
"51310","fill","pragmatic",0.784407090278511,0.429999780287542,86.4675559765388
"51310","move","sal_prag",1.30265152152532,0.711567254603692,91.2656114207359
"51310","move","literal",43.1539565754422,NA,281.15411657608
"51310","move","pragmatic",0.343663640466513,0.524235240202744,106.870423247875
"51310","uncover","sal_prag",1.86697611038636,2.25535014518986,90.6410399510029
"51310","uncover","literal",43.1539565754422,NA,406.580821000634
"51310","uncover","pragmatic",0.752559245248847,0.202445209911286,105.627347442034
"51325","clear","sal_prag",-0.140002338941522,0.282184834887822,59.0934567764377
"51325","clear","literal",41.1649150379009,NA,39.7518953378936
"51325","clear","pragmatic",0.468458852502453,0.736672419570411,61.5965023021371
"51325","cover","sal_prag",1.09700851498966,1.15066427959299,46.0836734861618
"51325","cover","literal",41.1649150379009,NA,33.09947402568
"51325","cover","pragmatic",0.0727736136120403,0.536958115360675,55.9315659335963
"51325","fill","sal_prag",0.976544789181278,0.607243678496046,83.8787944921569
"51325","fill","literal",41.1649150379009,NA,58.0675489805352
"51325","fill","pragmatic",0.729321449679458,0.2825395191128,93.3048142180999
"51325","move","sal_prag",1.43256396913933,1.40195204455806,76.0833067881788
"51325","move","literal",41.1649150379009,NA,93.8610066267961
"51325","move","pragmatic",0.405886007723755,0.67084874638566,88.8542225223288
"51325","uncover","sal_prag",1.38518273378313,1.39414653660759,46.8743267789318
"51325","uncover","literal",41.1649150379009,NA,28.5911904665128
"51325","uncover","pragmatic",0.342784697209348,0.447303261833603,56.8300797407659
"53007","clear","sal_prag",-0.0675028709421824,0.299250382921048,38.1767337613814
"53007","clear","literal",39.2049415384296,NA,24.6430284144687
"53007","clear","pragmatic",1.03950746162637,0.38759866915409,39.0180031901047
"53007","cover","sal_prag",0.875365218218829,1.21803345268197,67.0449650737958
"53007","cover","literal",39.2049415384296,NA,198.154793154834
"53007","cover","pragmatic",0.930490739772327,1.11103502982652,72.0332545530603
"53007","fill","sal_prag",1.31308581695111,0.725784110538124,54.7425923634282
"53007","fill","literal",39.2049415384296,NA,45.2631207187537
"53007","fill","pragmatic",0.653221163501483,0.607075943542849,71.9489625023187
"53007","move","sal_prag",1.21307845956196,0.650470528329427,54.2975675213953
"53007","move","literal",39.2049415384296,NA,68.3705980212259
"53007","move","pragmatic",0.245360470851113,0.923216262960247,62.0811558245452
"53007","uncover","sal_prag",1.38299512821966,1.01715768347312,24.8262891266802
"53007","uncover","literal",39.2049415384296,NA,14.8857233721107
"53007","uncover","pragmatic",0.340957764420069,0.68296044170414,28.4107969883386
"53463","clear","sal_prag",1.58548818487843,1.19814570181877,51.3068331313539
"53463","clear","literal",38.4185014821346,NA,38.5308170656648
"53463","clear","pragmatic",0.433796720846448,0.0278902707729393,56.3848960823344
"53463","cover","sal_prag",0.715443724904592,0.682968487317096,47.8811981304264
"53463","cover","literal",38.4185014821346,NA,27.6691256297477
"53463","cover","pragmatic",0.931986672512751,0.135089204756154,50.3585360843582
"53463","fill","sal_prag",0.980286323938803,1.04133121971289,73.9228106195654
"53463","fill","literal",38.4185014821346,NA,50.2126292754017
"53463","fill","pragmatic",0.736340340095482,3.652403692578,78.0990277526533
"53463","move","sal_prag",0.910123859185355,0.933301892807765,81.1648548052758
"53463","move","literal",38.4185014821346,NA,85.4008648794883
"53463","move","pragmatic",0.17661151241434,0.0863115077460225,87.9515376180911
"53463","uncover","sal_prag",0.840403862139573,1.28650555175712,78.2134566594249
"53463","uncover","literal",38.4185014821346,NA,51.8102625377619
"53463","uncover","pragmatic",0.263761761887408,0.677263432190885,85.1430994731229
"53968","clear","sal_prag",-0.0296935040026395,0.380913772255309,54.8181576798161
"53968","clear","literal",36.1661139696673,NA,34.7820820383176
"53968","clear","pragmatic",0.926806666475061,0.791680363832477,55.8272247274975
"53968","cover","sal_prag",1.0620338406749,0.829306946205349,44.5817552306829
"53968","cover","literal",36.1661139696673,NA,65.9724663523499
"53968","cover","pragmatic",0.58775328641627,0.903730408803973,49.9063020436998
"53968","fill","sal_prag",0.845822569239114,1.00628098898162,79.4655094171331
"53968","fill","literal",36.1661139696673,NA,52.3398431363455
"53968","fill","pragmatic",0.847037718737166,0.198602283438969,82.4593147990298
"53968","move","sal_prag",0.896484522824662,1.0226269724164,77.9096148577295
"53968","move","literal",36.1661139696673,NA,82.9388152933171
"53968","move","pragmatic",0.451960679851203,0.289455364916148,82.0925750040704
"53968","uncover","sal_prag",0.846821602460578,0.902964242702967,38.2041428125773
"53968","uncover","literal",36.1661139696673,NA,23.3644667531517
"53968","uncover","pragmatic",0.280724003376788,0.139560422324953,39.3518018799948
"55983","clear","sal_prag",1.38229452779106,1.01010982633393,42.7632107734024
"55983","clear","literal",45.5279482196047,NA,28.7373729766908
"55983","clear","pragmatic",0.697796311094094,0.13707859408176,44.8719234187691
"55983","cover","sal_prag",1.01566298935974,0.783441352678596,50.1815483862905
"55983","cover","literal",45.5279482196047,NA,36.7676326921102
"55983","cover","pragmatic",1.72579441740987,7.14970774417595,59.2880283404126
"55983","fill","sal_prag",1.26549132629066,1.39855337658796,70.032349999208
"55983","fill","literal",45.5279482196047,NA,48.0835001048298
"55983","fill","pragmatic",0.830027585877599,0.944842036930644,76.7825397076765
"55983","move","sal_prag",1.05989089005647,1.26639397481599,85.7413751133045
"55983","move","literal",45.5279482196047,NA,148.268284072543
"55983","move","pragmatic",0.86748139489527,0.522363766357524,93.7634839169554
"55983","uncover","sal_prag",1.49816985346864,1.48929150767191,51.7804343369177
"55983","uncover","literal",45.5279482196047,NA,34.8466205594552
"55983","uncover","pragmatic",0.644018640366641,0.239934656205578,62.6607793970012
"56864","clear","sal_prag",6.28106670577984,8.53497203582981,65.3209084466786
"56864","clear","literal",40.6743278068344,NA,46.8124441857682
"56864","clear","pragmatic",0.0617749001092782,0.69821872155237,71.5404635956859
"56864","cover","sal_prag",1.34111978442365,1.7924795449662,47.5546192290312
"56864","cover","literal",40.6743278068344,NA,29.2115614297978
"56864","cover","pragmatic",0.610435698239927,0.540272114877038,50.3731894258738
"56864","fill","sal_prag",2.30289407890877,3.46034610645148,70.7640841337912
"56864","fill","literal",40.6743278068344,NA,46.9779191468456
"56864","fill","pragmatic",1.01528865489983,0.795499948172048,76.8941008670182
"56864","move","sal_prag",1.18856861070831,1.20274354612896,61.9373364830085
"56864","move","literal",40.6743278068344,NA,75.2699700085148
"56864","move","pragmatic",0.770620848287288,0.47198591836349,66.9083762566107
"56864","uncover","sal_prag",0.872311525307413,0.965729472477579,69.1806432980032
"56864","uncover","literal",40.6743278068344,NA,42.761853032932
"56864","uncover","pragmatic",0.790904745722238,0.107049818086166,73.8466346848254
"58601","clear","sal_prag",1.11219529454593,1.0181955624479,62.7440924569538
"58601","clear","literal",48.8518011498731,NA,44.6637811750464
"58601","clear","pragmatic",0.590185546048736,0.14637381251268,66.8246238361394
"58601","cover","sal_prag",1.16478952067752,1.11846658793727,37.3139488506044
"58601","cover","literal",48.8518011498731,NA,23.2809121302963
"58601","cover","pragmatic",0.407532351319626,0.516226007978041,43.7769305778036
"58601","fill","sal_prag",0.87558575150674,0.881002415942124,76.2377068394542
"58601","fill","literal",48.8518011498731,NA,51.2426460818027
"58601","fill","pragmatic",0.274836903950326,0.73132451120352,81.5282852734425
"58601","move","sal_prag",1.44051783695604,0.988687998465767,44.8924165613713
"58601","move","literal",48.8518011498731,NA,28.9444356370777
"58601","move","pragmatic",0.83104915038914,0.0419900126611662,49.6963267817597
"58601","uncover","sal_prag",1.34104451257607,1.22751868871798,42.7645868436455
"58601","uncover","literal",48.8518011498731,NA,27.9388652804731
"58601","uncover","pragmatic",0.101811260863352,0.140183110668291,50.8700000033561
"58637","clear","sal_prag",-1.63061142777143,-0.398456820606563,27.8150463915572
"58637","clear","literal",44.3280605635775,NA,19.8318201450694
"58637","clear","pragmatic",0.428160812675049,0.47240953412227,33.7186531782572
"58637","cover","sal_prag",0.981205923537206,0.870009456317402,89.8753664759496
"58637","cover","literal",44.3280605635775,NA,111.879531309294
"58637","cover","pragmatic",1.63035558814361,13.7108099992076,98.1187985446619
"58637","fill","sal_prag",1.18629652601491,1.98149929820548,83.8816645535347
"58637","fill","literal",44.3280605635775,NA,99.5889795143385
"58637","fill","pragmatic",0.391984321757233,0.819243313024492,96.6806976139484
"58637","move","sal_prag",-0.151850715874942,0.483439615354401,282.709759718202
"58637","move","literal",44.3280605635775,NA,1292.8890715977
"58637","move","pragmatic",0.436519204877594,0.426234836488069,290.975907721329
"58637","uncover","sal_prag",0.791620043992121,1.38428006142517,90.7857453846723
"58637","uncover","literal",44.3280605635775,NA,101.523982478043
"58637","uncover","pragmatic",0.273318907998567,0.851759476577848,95.9351443047087
"58692","clear","sal_prag",2.08152620710265,1.42956291288875,39.5215987170923
"58692","clear","literal",46.6129669038328,NA,29.3896981627305
"58692","clear","pragmatic",0.0882100275841562,0.344797846502097,44.3027812708047
"58692","cover","sal_prag",0.418387562235753,0.779219029066943,96.0876202075105
"58692","cover","literal",46.6129669038328,NA,57.2916246487217
"58692","cover","pragmatic",0.801061020190648,0.359356707505306,99.5349740120221
"58692","fill","sal_prag",0.0878442284146849,0.529694507086104,73.4156865323515
"58692","fill","literal",46.6129669038328,NA,46.1062514655507
"58692","fill","pragmatic",0.600362863503503,0.945673735055534,75.2244692392658
"58692","move","sal_prag",1.48572903465604,1.66073549887021,55.2142913245369
"58692","move","literal",46.6129669038328,NA,38.8605292784028
"58692","move","pragmatic",0.883089466051874,0.893729429322077,64.4172504867655
"58692","uncover","sal_prag",-0.127953167660568,0.625565814163381,80.5354055001895
"58692","uncover","literal",46.6129669038328,NA,49.2902319145683
"58692","uncover","pragmatic",0.959228638872271,0.659631449814395,83.4050681520456
"62686","clear","sal_prag",-0.271833782616804,0.154383973151475,62.5972672059231
"62686","clear","literal",38.3181083269837,NA,42.7476276114476
"62686","clear","pragmatic",0.199171212668155,0.0409382261453467,67.1259481973805
"62686","cover","sal_prag",1.12009993653609,0.939160540060604,40.1384041094793
"62686","cover","literal",38.3181083269837,NA,28.433450260854
"62686","cover","pragmatic",0.66720367694213,0.512266009502931,50.0329853671188
"62686","fill","sal_prag",0.851299662928842,1.57981701829987,78.5970779282551
"62686","fill","literal",38.3181083269837,NA,49.3601384844782
"62686","fill","pragmatic",0.933923829305476,0.332974353485469,81.0836625974087
"62686","move","sal_prag",1.29040637808684,0.941631936837796,71.1479309204362
"62686","move","literal",38.3181083269837,NA,48.0099725438192
"62686","move","pragmatic",0.167638410738839,0.465162978339154,82.6173213905901
"62686","uncover","sal_prag",1.44423404177633,1.15218733788704,38.9949221573576
"62686","uncover","literal",38.3181083269837,NA,25.1213308465292
"62686","uncover","pragmatic",0.293625847130732,0.693765688901394,50.8182488181457
"63576","clear","sal_prag",3.9775874040032,3.30240998732734,34.1378126631579
"63576","clear","literal",45.0144020304427,NA,23.1389510176925
"63576","clear","pragmatic",1.08666881713516,0.387908713260291,38.3021027424553
"63576","cover","sal_prag",-0.288997214516949,0.213806298981558,42.7098953941279
"63576","cover","literal",45.0144020304427,NA,70.1837958101368
"63576","cover","pragmatic",0.175483669312806,0.253933230118725,43.8221820069628
"63576","fill","sal_prag",1.09066865453026,1.21032511551821,67.777148352117
"63576","fill","literal",45.0144020304427,NA,44.207766913703
"63576","fill","pragmatic",0.177085517680222,0.339210069240356,71.1048528636754
"63576","move","sal_prag",1.34825384673137,1.38211777532214,49.454127305513
"63576","move","literal",45.0144020304427,NA,27.7266964423315
"63576","move","pragmatic",0.557365782310634,0.312275608186421,55.0490997203591
"63576","uncover","sal_prag",2.77473174412238,10.8250782936518,57.0612886676041
"63576","uncover","literal",45.0144020304427,NA,33.9569777690639
"63576","uncover","pragmatic",0.823175732944907,0.481407186974148,61.2497007465704
"64140","clear","sal_prag",-0.181190131434952,0.476482602029688,40.2529052972146
"64140","clear","literal",38.2907198681064,NA,28.5437574132781
"64140","clear","pragmatic",0.865473027673053,0.723083675036016,44.7020082355094
"64140","cover","sal_prag",0.580272345464925,1.17820500694148,127.587097707301
"64140","cover","literal",38.2907198681064,NA,80.3746797319743
"64140","cover","pragmatic",0.554370570084319,0.324699817894858,135.059011366238
"64140","fill","sal_prag",1.03417412910696,0.907761265737975,88.7560765305877
"64140","fill","literal",38.2907198681064,NA,62.1220276521638
"64140","fill","pragmatic",0.939662303688826,0.400722442619355,98.1852306128006
"64140","move","sal_prag",1.29075099427188,1.33227405821251,78.0077455882162
"64140","move","literal",38.2907198681064,NA,92.4090813046632
"64140","move","pragmatic",0.551040552295528,0.915725584759954,91.0948360517622
"64140","uncover","sal_prag",1.29766842905156,1.06222784070469,47.7270701202192
"64140","uncover","literal",38.2907198681064,NA,34.3482174556878
"64140","uncover","pragmatic",0.908435569687493,0.891368973728903,62.6064513946983
"66473","clear","sal_prag",1.21259922867183,1.28633191069891,61.4846251407474
"66473","clear","literal",48.4494391437667,NA,44.8223862052231
"66473","clear","pragmatic",0.786546308828287,0.488024244965338,67.4977898292106
